di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.429247 	0.045490 	0.007317 	0.031048 	0.001445 	0.429040 	 0.000205 
0.421467 	0.041986 	0.007052 	0.028178 	0.001359 	0.421268 	 0.000206 
0.417407 	0.047870 	0.008737 	0.031878 	0.001607 	0.417194 	 0.000221 
0.409941 	0.048918 	0.009067 	0.032242 	0.001607 	0.409769 	 0.000176 
0.413838 	0.048473 	0.008948 	0.032279 	0.001607 	0.413634 	 0.000197 
0.420037 	0.045522 	0.007446 	0.030935 	0.001481 	0.419833 	 0.000196 
0.428355 	0.042886 	0.006549 	0.029460 	0.001380 	0.428140 	 0.000208 
0.407170 	0.052405 	0.010032 	0.033833 	0.001740 	0.406959 	 0.000212 
0.424457 	0.050527 	0.009221 	0.033776 	0.001637 	0.424268 	 0.000202 
0.408045 	0.050357 	0.009407 	0.032692 	0.001693 	0.407806 	 0.000240 
0.418887 	0.050370 	0.009552 	0.033446 	0.001679 	0.418667 	 0.000221 
0.411019 	0.051588 	0.009390 	0.033848 	0.001742 	0.410779 	 0.000237 
0.417619 	0.053568 	0.009989 	0.035061 	0.001828 	0.417386 	 0.000240 
0.404776 	0.053217 	0.009990 	0.034503 	0.001806 	0.404571 	 0.000197 
0.422445 	0.051742 	0.009700 	0.033982 	0.001748 	0.422240 	 0.000204 
0.425567 	0.061361 	0.011114 	0.040880 	0.002189 	0.425364 	 0.000206 
0.421794 	0.052212 	0.009429 	0.034577 	0.001755 	0.421567 	 0.000240 
0.405555 	0.058341 	0.011403 	0.037621 	0.002036 	0.405303 	 0.000264 
0.418692 	0.052284 	0.009589 	0.034271 	0.001750 	0.418465 	 0.000219 
0.428248 	0.052331 	0.009017 	0.035111 	0.001741 	0.428013 	 0.000240 
0.421583 	0.055369 	0.010600 	0.036318 	0.001860 	0.421330 	 0.000264 
0.411583 	0.060977 	0.011279 	0.039840 	0.002168 	0.411334 	 0.000260 
0.417316 	0.056396 	0.010422 	0.036810 	0.001971 	0.417053 	 0.000258 
0.411545 	0.057153 	0.010060 	0.037363 	0.002002 	0.411295 	 0.000253 
0.423726 	0.054856 	0.009913 	0.036371 	0.001886 	0.423490 	 0.000230 
0.435762 	0.050259 	0.008381 	0.033688 	0.001699 	0.435500 	 0.000253 
0.418044 	0.055653 	0.010613 	0.036533 	0.001921 	0.417791 	 0.000253 
0.406196 	0.052568 	0.009806 	0.034323 	0.001760 	0.405937 	 0.000267 
0.414692 	0.057040 	0.010660 	0.037325 	0.001996 	0.414432 	 0.000262 
